keep,place_id,name,establishment_type,rating,review_count,price_level,primary_type,areas,address,maps_url
"1","ChIJV4ahKIZ9MEAR1qRY1FSnksA","Zeppelin","bar_pub","4.3","31","","Wine bar","centre","3 Baku Natavan dongesi, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Zeppelin&query_place_id=ChIJV4ahKIZ9MEAR1qRY1FSnksA"
"","ChIJc-TtOYF9OkARBfzN2p6VJCQ","Fairmont Baku Flame Towers","restaurant","4.8","5144","","Restaurant","centre","Azərbaycan, 1A Mehdi Hüseyn Küçəsi, Baku 1006, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Fairmont%20Baku%20Flame%20Towers&query_place_id=ChIJc-TtOYF9OkARBfzN2p6VJCQ"
"","ChIJZ39YKax9MEAR5RjUTggBuaY","Mari Vanna","restaurant","4.6","2774","","Restaurant","centre","93 Zərifə Əliyeva Küçəsi, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Mari%20Vanna&query_place_id=ChIJZ39YKax9MEAR5RjUTggBuaY"
"","ChIJYec04rB9MEAR_JuJ8-BcEYg","Planet By Hollywood","restaurant","4.9","860","","Restaurant","centre","25A Yusif Mammadaliyev St, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Planet%20By%20Hollywood&query_place_id=ChIJYec04rB9MEAR_JuJ8-BcEYg"
"","ChIJ96WWirZ9MEAR6ax323TUxQU","PirallahiHouse Restoran","restaurant","3.6","402","","Restaurant","centre","Pirallahi Çilov, Bakı 1001, Azerbaijan","https://www.google.com/maps/search/?api=1&query=PirallahiHouse%20Restoran&query_place_id=ChIJ96WWirZ9MEAR6ax323TUxQU"
"","ChIJ-SoNGXV7MEARKH5nFhUZQfs","City Park - ByCafeCity","restaurant","4.2","320","","Restaurant","centre","Gənclik Park, 8 Noyabr prospekti, Sadıqcan küç, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=City%20Park%20-%20ByCafeCity&query_place_id=ChIJ-SoNGXV7MEARKH5nFhUZQfs"
"","ChIJ5_R0DxZjMEARy-9O_Cn_v6k","Mala Praga restoranı","restaurant","4.2","227","","Restaurant","centre","Maşın bazarının yanı, 56 Babak Ave, Baku 1032, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Mala%20Praga%20restoran%C4%B1&query_place_id=ChIJ5_R0DxZjMEARy-9O_Cn_v6k"
"","ChIJvaqe3MxfMEARCdFQE-I05Uc","Halva Shuvalan","restaurant","3.6","201","","Restaurant","centre","Almas İldırım 37, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Halva%20Shuvalan&query_place_id=ChIJvaqe3MxfMEARCdFQE-I05Uc"
"","ChIJdyABOrN9MEARLxJI5hN8dx0","Ruin","restaurant","4.9","200","","Restaurant","centre","31 Istiglaliyyat St, Baku 1001, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ruin&query_place_id=ChIJdyABOrN9MEARLxJI5hN8dx0"
"","ChIJAcTVyKBhMEARRUk4s1ue5HM","Ay Qonshu Restaurant","restaurant","3","197","","Restaurant","centre","Heydar Aliyev International Airport, Bakı, 20 km şəhərindən, Şimal, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ay%20Qonshu%20Restaurant&query_place_id=ChIJAcTVyKBhMEARRUk4s1ue5HM"
"","ChIJ1ew3buV9MEARfeLtBLhURjk","Local Sweets Baku (Old City)","","5","147","","Sweets and dessert buffet","centre","Sabail Ray., 1-ci, ev 7.,menzil1 Qesr dongesi, Baku 1111, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Local%20Sweets%20Baku%20(Old%20City)&query_place_id=ChIJ1ew3buV9MEARfeLtBLhURjk"
"","ChIJZyJphlHzMEAR7EpZ8q2nRDc","CRUNCH - Sea Breeze","quick_bites","3.9","143","","Fast food restaurant","centre","Sea Breeze, Nardaran, Baku 1001, Azerbaijan","https://www.google.com/maps/search/?api=1&query=CRUNCH%20-%20Sea%20Breeze&query_place_id=ChIJZyJphlHzMEAR7EpZ8q2nRDc"
"","ChIJIcBunEXxMEARoKLseq5Zwe0","Yasil Abadliq","restaurant","3.9","134","","Restaurant","centre|Bilgah, Azerbaijan","Бильгя, A.Salahzade 13, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Yasil%20Abadliq&query_place_id=ChIJIcBunEXxMEARoKLseq5Zwe0"
"","ChIJY44uawBfMEARjmDb_tGgg3Y","Mocca","cafe_coffee","3.3","131","","Coffee shop","Mardakan, Azerbaijan","G46W+7HH, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Mocca&query_place_id=ChIJY44uawBfMEARjmDb_tGgg3Y"
"","ChIJMRkBIlxiMEARsd9ksPv-GgA","İnci Saray","restaurant","4.4","129","","Restaurant","centre","metrostansiyası yaxınlığı, Qara Qarayev, Ş.Mirzəyev küçəsi, Baku 1002, Azerbaijan","https://www.google.com/maps/search/?api=1&query=%C4%B0nci%20Saray&query_place_id=ChIJMRkBIlxiMEARsd9ksPv-GgA"
"","ChIJfV6sIcp9MEAReXeKjFYWeIk","Floors. The Housing Space.","restaurant","3.3","115","","Restaurant","centre","Baku, Qasr donge 1, bulding 70, Bakı 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Floors.%20The%20Housing%20Space.&query_place_id=ChIJfV6sIcp9MEAReXeKjFYWeIk"
"","ChIJhRar-hN9MEARlhiveJIUr9Q","Bahçe Baku","restaurant","3.9","101","","Restaurant","centre","Suleyman Vazirov, Baku 1025, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bah%C3%A7e%20Baku&query_place_id=ChIJhRar-hN9MEARlhiveJIUr9Q"
"","ChIJbcB77XT1MEAR5eIwK2fb90c","Khazar Inji Hotel","restaurant","4.2","94","","Restaurant","centre","Buzovna, Sea side Baku, 1090, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Khazar%20Inji%20Hotel&query_place_id=ChIJbcB77XT1MEAR5eIwK2fb90c"
"","ChIJCRPuV8lYMEARFXGkSjcd_gE","Eldorado-Merdekan","restaurant","3.9","93","","Restaurant","centre","Eldorado Merdekan, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Eldorado-Merdekan&query_place_id=ChIJCRPuV8lYMEARFXGkSjcd_gE"
"","ChIJNfJT9MqTMEARM6UBqwpEUWI","My Beach Novkhani","restaurant","3.6","93","","Restaurant","centre","HQGF+FMH, Sumqayit, Azerbaijan","https://www.google.com/maps/search/?api=1&query=My%20Beach%20Novkhani&query_place_id=ChIJNfJT9MqTMEARM6UBqwpEUWI"
"","ChIJmeG7hIR9MEARA-DpL6dce4s","Ay Qonshu Restaurant National Azeri Cusine","restaurant","3.5","93","","Restaurant","centre","5 İzmir küçəsi, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ay%20Qonshu%20Restaurant%20National%20Azeri%20Cusine&query_place_id=ChIJmeG7hIR9MEARA-DpL6dce4s"
"","ChIJ0dD-CLp9MEAReYAHWS5BUkg","Le Chateau Music Bar","bar_pub","3.9","89","","Live music bar","centre","İslam Səfərli, Bakı 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Le%20Chateau%20Music%20Bar&query_place_id=ChIJ0dD-CLp9MEAReYAHWS5BUkg"
"","ChIJnRAYGWzzMEARfzDFHgJ93DU","Fish Box Baku","restaurant","3.5","88","","Restaurant","centre","Sea Breeze, Nardaran, Баку 1132, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Fish%20Box%20Baku&query_place_id=ChIJnRAYGWzzMEARfzDFHgJ93DU"
"","ChIJXW7bBaiIOkARPgNnmPvw3KY","Tural Şadlıq Sarayı","restaurant","4.2","85","","Restaurant","centre","Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Tural%20%C5%9Eadl%C4%B1q%20Saray%C4%B1&query_place_id=ChIJXW7bBaiIOkARPgNnmPvw3KY"
"","ChIJgUdghIB9MEARqcO5lfFeu3Y","Galiano Lounge","lounge_hookah","4.5","84","","Hookah bar","centre","69c Tbilisi prospekti, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Galiano%20Lounge&query_place_id=ChIJgUdghIB9MEARqcO5lfFeu3Y"
"","ChIJLae2GXJ9MEARrG4bjpf8FdM","Three Bears pub","bar_pub","4.3","83","","Bar","centre","77 Nizami Gəncəvi, Bakı 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Three%20Bears%20pub&query_place_id=ChIJLae2GXJ9MEARrG4bjpf8FdM"
"","ChIJVVVQ7qV9MEARKRDYVw6w9Mo","Purple Karaoke & Live Bar","bar_pub","4.7","82","","Karaoke bar","centre","95A Qurban Abbasov, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Purple%20Karaoke%20%26%20Live%20Bar&query_place_id=ChIJVVVQ7qV9MEARKRDYVw6w9Mo"
"","ChIJeZjlUa59MEARAm-3g2ezrHw","Baklava Bakery Pastry on Aziz Aliyev","dessert_bakery","3","82","","Bakery","centre","9R9P+8WQ, Aziz Aliyev St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Baklava%20Bakery%20Pastry%20on%20Aziz%20Aliyev&query_place_id=ChIJeZjlUa59MEARAm-3g2ezrHw"
"","ChIJx3lE_6p9MEARuYSHihS1aFA","Fireworks Urban Kitchen","restaurant","4.3","79","","Restaurant","centre","JW Marriott AZ1010, 674 Azadliq Ave, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Fireworks%20Urban%20Kitchen&query_place_id=ChIJx3lE_6p9MEARuYSHihS1aFA"
"","ChIJHx3yeTbzMEARZGFaja7eSDs","White Beach Club","restaurant","3.7","77","","Restaurant","centre","Sea Breeze İstirahət Mərkəzi, Nardaran, Azerbaijan","https://www.google.com/maps/search/?api=1&query=White%20Beach%20Club&query_place_id=ChIJHx3yeTbzMEARZGFaja7eSDs"
"","ChIJQXHTA1VZMEAREAkMp_RMook","Klub Dachnikov","restaurant","4.6","76","","Family restaurant","centre","Mayak yolu, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Klub%20Dachnikov&query_place_id=ChIJQXHTA1VZMEAREAkMp_RMook"
"","ChIJzZalaTyJMEAR4oBHiP43Ge0","Simfoniya Hall","restaurant","4.6","75","","Restaurant","centre","13e Suleyman Sani Akhundov, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Simfoniya%20Hall&query_place_id=ChIJzZalaTyJMEAR4oBHiP43Ge0"
"","ChIJZ31Pn-R9MEARGOpxMrlWQVI","Meating Room","restaurant","4.6","75","","Steak house","centre","3-ий парк, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Meating%20Room&query_place_id=ChIJZ31Pn-R9MEARGOpxMrlWQVI"
"","ChIJN8JqZQCJMEARgeSoMlobvAA","Natiqin Məcunu","restaurant","4.4","75","","Family restaurant","centre","FW5F+R9G, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Natiqin%20M%C9%99cunu&query_place_id=ChIJN8JqZQCJMEARgeSoMlobvAA"
"","ChIJEXtwf79fMEARa5uBSPMzVvI","Veranda Resort Hotel & Villas","restaurant","4.3","75","","Restaurant","centre","Merdekan Baku, Haji Zeynalabdin Tagiyev, Bakı 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Veranda%20Resort%20Hotel%20%26%20Villas&query_place_id=ChIJEXtwf79fMEARa5uBSPMzVvI"
"","ChIJCUvZcI99MEARSuom0UZE_Sk","Cag Kebab Restoran","restaurant","4.3","74","","Restaurant","centre","ev.26 Əliyar Əliyev küç, Bakı 1052, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Cag%20Kebab%20Restoran&query_place_id=ChIJCUvZcI99MEARSuom0UZE_Sk"
"","ChIJHRpvRQB9MEARZUxdchZjar8","Global Village Restaurant Baku","restaurant","4.9","72","","Indian restaurant","centre","Nigar Rafibeyli, Baku 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Global%20Village%20Restaurant%20Baku&query_place_id=ChIJHRpvRQB9MEARZUxdchZjar8"
"","ChIJxwiFSjnxMEARx9tLzJp0Pzs","Leyla Restaurant","restaurant","4.3","70","","Family restaurant","centre","Bilgah, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Leyla%20Restaurant&query_place_id=ChIJxwiFSjnxMEARx9tLzJp0Pzs"
"","ChIJw0pRIABfMEARG3OkTa1JPfU","Pizza Hut Mərdəkan","restaurant","4.8","69","","Pizza restaurant","centre","F5XC+4QP, Guney Azerbaycan3, Mərdəkan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Pizza%20Hut%20M%C9%99rd%C9%99kan&query_place_id=ChIJw0pRIABfMEARG3OkTa1JPfU"
"","ChIJ8dzHKLf1MEARy5qV4bVw68Q","Kilim Ailəvi Restoran","restaurant","4.3","68","","Restaurant","centre","G3H8+Q7F, M. Namazov küçəsi 83, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Kilim%20Ail%C9%99vi%20Restoran&query_place_id=ChIJ8dzHKLf1MEARy5qV4bVw68Q"
"","ChIJ4eQHgXHzMEARQiQVzjlQKXk","ZEN MARINA","lounge_hookah","5","67","","Hookah bar","centre","Marina Village, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=ZEN%20MARINA&query_place_id=ChIJ4eQHgXHzMEARQiQVzjlQKXk"
"","ChIJ87-5SACHMEARoUI3dyBrIA0","Bursa Kebap Evi - Memar Əcəmi","restaurant","4.5","67","","Turkish restaurant","centre","51 Asif Maharramov, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bursa%20Kebap%20Evi%20-%20Memar%20%C6%8Fc%C9%99mi&query_place_id=ChIJ87-5SACHMEARoUI3dyBrIA0"
"","ChIJpRhuKSl9MEAR6im7agoJiqI","Mangal Milli Mətbəx","restaurant","4.3","67","","Restaurant","centre","3 Aydin Nasirov, Bakı 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Mangal%20Milli%20M%C9%99tb%C9%99x&query_place_id=ChIJpRhuKSl9MEAR6im7agoJiqI"
"","ChIJ0ebEGPuHMEAR-tW47d_OS9c","Ordubad restoranı","restaurant","4.7","66","","Restaurant","centre","CR8W+8RC, 29B Sattar Bahulul-Zadeh, Baku 1108, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ordubad%20restoran%C4%B1&query_place_id=ChIJ0ebEGPuHMEAR-tW47d_OS9c"
"","ChIJx-P3hLx9MEAR_AGLrn2aptg","Isti Isti bakery","","4.5","65","","Candy store","centre","Baku 1009, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Isti%20Isti%20bakery&query_place_id=ChIJx-P3hLx9MEAR_AGLrn2aptg"
"","ChIJSc2S2tiLMEARYFffhJIFJzU","Sultan Paşa","restaurant","3.9","65","","Restaurant","centre","Yaşayış Kompleksi, Əjdər Məlikov, Bakı 1015, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Sultan%20Pa%C5%9Fa&query_place_id=ChIJSc2S2tiLMEARYFffhJIFJzU"
"","ChIJ-aYnsGWSMEARl8K09stjNEU","Marina Beach","restaurant","4.1","64","","Restaurant","centre","HR89+55C, Goradil, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Marina%20Beach&query_place_id=ChIJ-aYnsGWSMEARl8K09stjNEU"
"","ChIJ23E3Et31MEARQgw3TIbxSdc","Retro Zaqulba Restoran","restaurant","4.5","62","","Restaurant","centre","33 Beynəlmiləl, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Retro%20Zaqulba%20Restoran&query_place_id=ChIJ23E3Et31MEARQgw3TIbxSdc"
"","ChIJb_SX2LJ9MEAREvHllzz3hRM","GooDup kitchen (Khatai / White City branch)","restaurant","4.8","61","","Restaurant","centre","84D Khojali Avenue, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=GooDup%20kitchen%20(Khatai%20%2F%20White%20City%20branch)&query_place_id=ChIJb_SX2LJ9MEAREvHllzz3hRM"
"","ChIJXQyFzO71MEARTCqSuUEIucc","Gabala","restaurant","4.4","61","","Restaurant","centre","G4G2+F2M, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Gabala&query_place_id=ChIJXQyFzO71MEARTCqSuUEIucc"
"","ChIJa19iHQB9MEARUk6ShR3iork","Asian Bistro Asian street food","restaurant","4.3","61","","Conveyor belt sushi restaurant","centre","Mərkəzi bulvar küçəsi, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Asian%20Bistro%20Asian%20street%20food&query_place_id=ChIJa19iHQB9MEARUk6ShR3iork"
"","ChIJhdEdVt5fMEARnFsHX3qXQp0","Sushi Oki","restaurant","4.1","61","","Restaurant","centre","Sergey Yeseni, Baku 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Sushi%20Oki&query_place_id=ChIJhdEdVt5fMEARnFsHX3qXQp0"
"","ChIJd6tkzOxZMEARiWFIr-HSO3A","Dream Beach Baku","restaurant","4","61","","Restaurant","centre","Mardakhan, Baku 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Dream%20Beach%20Baku&query_place_id=ChIJd6tkzOxZMEARiWFIr-HSO3A"
"","ChIJH8uSl2eNMEARF1aIoKrtxiA","Miracle","restaurant","3.9","61","","Restaurant","centre","HV89+68H, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Miracle&query_place_id=ChIJH8uSl2eNMEARF1aIoKrtxiA"
"","ChIJux3rmUB9MEAR_Zt3xGP_hOw","HookahPlace Baku","lounge_hookah","4.5","59","","Hookah bar","centre","Əhməd Cəmil 45, Baku 1141, Azerbaijan","https://www.google.com/maps/search/?api=1&query=HookahPlace%20Baku&query_place_id=ChIJux3rmUB9MEAR_Zt3xGP_hOw"
"","ChIJyScNYEnxMEARBmFoxGtq69I","Happy Days Cafe","cafe_coffee","3.8","58","","Cafe","centre","H3J7+6FQ, Bilgah, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Happy%20Days%20Cafe&query_place_id=ChIJyScNYEnxMEARBmFoxGtq69I"
"","ChIJ8diGdwB9MEARCrxdkRkMYsM","Black Bull BBQ","restaurant","4.5","57","","American restaurant","centre","6 Khagani Rustamov St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Black%20Bull%20BBQ&query_place_id=ChIJ8diGdwB9MEARCrxdkRkMYsM"
"","ChIJKbjAVWN9MEAR4b1OQDDZTOY","Adress Restaurant","restaurant","3.9","57","","Restaurant","centre","Sea brezze resort, Bakı 1002, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Adress%20Restaurant&query_place_id=ChIJKbjAVWN9MEAR4b1OQDDZTOY"
"","ChIJ1TaHNqd-MEARYexISg32XUA","Porterhouse Grill & Wine","restaurant","4.1","56","","Restaurant","centre","National Flag Square Complex, Bakı 1010, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Porterhouse%20Grill%20%26%20Wine&query_place_id=ChIJ1TaHNqd-MEARYexISg32XUA"
"","ChIJa_sUFwB5MEAR8HYMVm93X7E","Lampare Restaurant","restaurant","3.9","56","","Restaurant","centre","Salyan şosesi, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Lampare%20Restaurant&query_place_id=ChIJa_sUFwB5MEAR8HYMVm93X7E"
"","ChIJqRMXwP3zMEARte04qiSHPTE","Vətən Sea Breeze","restaurant","3.7","56","","Restaurant","centre","Sea Breeze, Nardaran, Baku 1097, Azerbaijan","https://www.google.com/maps/search/?api=1&query=V%C9%99t%C9%99n%20Sea%20Breeze&query_place_id=ChIJqRMXwP3zMEARte04qiSHPTE"
"","ChIJG-ZqNxdfMEARXXkxzmX1nKI","SHANI Restaurant & Terrace","restaurant","3","56","","Restaurant","centre|Mardakan, Azerbaijan","Street, Haji Zeynalabdin Tagiyev, Baku 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=SHANI%20Restaurant%20%26%20Terrace&query_place_id=ChIJG-ZqNxdfMEARXXkxzmX1nKI"
"","ChIJPevfHwDzMEARNqjA5pbD44s","La Mer Dining","restaurant","4.7","55","","Restaurant","centre","Nardaran, Baku 1097, Azerbaijan","https://www.google.com/maps/search/?api=1&query=La%20Mer%20Dining&query_place_id=ChIJPevfHwDzMEARNqjA5pbD44s"
"","ChIJHy5WE8xYMEARKHxliKLXjK4","Arzu Restoran","","4.7","55","","Wedding venue","centre","G565+5JF, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Arzu%20Restoran&query_place_id=ChIJHy5WE8xYMEARKHxliKLXjK4"
"","ChIJ5ZL87S9jMEARYEeOhikGr4A","Voyage Lounge Karaoke","lounge_hookah","4.3","55","","Club","centre","M.Hadi 45, 51A Mahammad Hadi, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Voyage%20Lounge%20Karaoke&query_place_id=ChIJ5ZL87S9jMEARYEeOhikGr4A"
"","ChIJu0k8Q2BfMEARei86bZTGDZM","Nardan Şah Restoran","restaurant","3.7","54","","Restaurant","centre","F5PH+292, Almas İldırım, Mərdəkan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Nardan%20%C5%9Eah%20Restoran&query_place_id=ChIJu0k8Q2BfMEARei86bZTGDZM"
"","ChIJx4ARdxuHOkAR5rWmO6TFKgE","Kral şadlıq sarayı","restaurant","4.2","53","","Family restaurant","centre","6HJP+WRG, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Kral%20%C5%9Fadl%C4%B1q%20saray%C4%B1&query_place_id=ChIJx4ARdxuHOkAR5rWmO6TFKgE"
"","ChIJM0P97sd9MEARjE8ph6IBDUs","İndian Restaurant only Tekawey","restaurant","5","52","","Indian restaurant","centre","49 Ahmad Rajabli, Baku 1022, Azerbaijan","https://www.google.com/maps/search/?api=1&query=%C4%B0ndian%20Restaurant%20only%20Tekawey&query_place_id=ChIJM0P97sd9MEARjE8ph6IBDUs"
"","ChIJlUO4vtZ9MEARVcPjXnf6hs0","Dönər Vaxtıdır","restaurant","5","51","","Turkish restaurant","centre","9RFM+PP7, 1009 Molla Vali Vidadi St, Baku 1009, Azerbaijan","https://www.google.com/maps/search/?api=1&query=D%C3%B6n%C9%99r%20Vaxt%C4%B1d%C4%B1r&query_place_id=ChIJlUO4vtZ9MEARVcPjXnf6hs0"
"","ChIJAQAAAIz1MEARQMpDvsonvjs","Mirvari","restaurant","4.2","51","","Restaurant","centre","Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Mirvari&query_place_id=ChIJAQAAAIz1MEARQMpDvsonvjs"
"","ChIJS-oQXgJfMEARxodJInFEOkE","Pizza Bruno Mardakan","restaurant","4.3","50","","Restaurant","centre","F4PJ+GG3, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Pizza%20Bruno%20Mardakan&query_place_id=ChIJS-oQXgJfMEARxodJInFEOkE"
"","ChIJseyzHmmHMEARhIWedknNjpI","Jiro Sushi Baku","restaurant","4.8","49","","Seafood restaurant","centre","8 Ajami Nakhchivani, Baku 1122, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Jiro%20Sushi%20Baku&query_place_id=ChIJseyzHmmHMEARhIWedknNjpI"
"","ChIJGxa7s899MEARqzi8WOXVaQs","LaCasa Whitecity Restaurant","restaurant","4.7","49","","Italian restaurant","centre","Mərkəzi Bulvar 5, Baku, Azerbaijan 1025, Baku 1025, Azerbaijan","https://www.google.com/maps/search/?api=1&query=LaCasa%20Whitecity%20Restaurant&query_place_id=ChIJGxa7s899MEARqzi8WOXVaQs"
"","ChIJubMzpq19MEARZxlcKsd1Q9E","Woki Oki","restaurant","4.3","49","","Asian restaurant","centre","Park Bulvar, Neftchilar Ave, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Woki%20Oki&query_place_id=ChIJubMzpq19MEARZxlcKsd1Q9E"
"","ChIJV6W5q6jzMEARBYd6vsr9e4c","Famous Restaurant Sea Breeze","restaurant","3.2","49","","Greek restaurant","centre","Nardaran, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Famous%20Restaurant%20Sea%20Breeze&query_place_id=ChIJV6W5q6jzMEARBYd6vsr9e4c"
"","ChIJEeWDOPn1MEARaoxC2GoclxY","Beluga","restaurant","4.4","48","","Restaurant","centre","G4F9+7QR, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Beluga&query_place_id=ChIJEeWDOPn1MEARaoxC2GoclxY"
"","ChIJaZgH3Of1MEARm3UOlXb-Czs","Panorama","restaurant","4.3","48","","Restaurant","centre","G4J2+28C, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Panorama&query_place_id=ChIJaZgH3Of1MEARm3UOlXb-Czs"
"","ChIJcWxDFe_1MEARBnFLSJlhNDM","Meduza Lounge","lounge_hookah","4.2","48","","Restaurant","centre","G4G3+JC6, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Meduza%20Lounge&query_place_id=ChIJcWxDFe_1MEARBnFLSJlhNDM"
"","ChIJ-06ENfZfMEARzFMZ8Oke-VI","Xalca Restaurant","restaurant","4.6","47","","Restaurant","centre|Mardakan, Azerbaijan","78 Sergey Yesenin, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Xalca%20Restaurant&query_place_id=ChIJ-06ENfZfMEARzFMZ8Oke-VI"
"","ChIJVb_ybQBjMEAR9EbMBmakLcI","Da Roma Baku","restaurant","4.5","47","","Roman restaurant","centre","CXJ3+RX6, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Da%20Roma%20Baku&query_place_id=ChIJVb_ybQBjMEAR9EbMBmakLcI"
"","ChIJz6zNauRhMEARWBke0rO_cEE","Fine Art Dine & Wine","restaurant","4.1","47","","Restaurant","centre","1, Terminal, 3rd floor, after, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Fine%20Art%20Dine%20%26%20Wine&query_place_id=ChIJz6zNauRhMEARWBke0rO_cEE"
"","ChIJtYnAmbGIOkAR9VHWaceNp6U","Xəzri şadlıq sarayı","restaurant","4.3","46","","Restaurant","centre","6HCF+2WH, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=X%C9%99zri%20%C5%9Fadl%C4%B1q%20saray%C4%B1&query_place_id=ChIJtYnAmbGIOkAR9VHWaceNp6U"
"","ChIJbYVZYsNeMEARkPAhLHbJzpo","Görüş Restoranı (Mərdəkan)","restaurant","4.3","46","","Restaurant","centre|Mardakan, Azerbaijan","F5P7+PCJ, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=G%C3%B6r%C3%BC%C5%9F%20Restoran%C4%B1%20(M%C9%99rd%C9%99kan)&query_place_id=ChIJbYVZYsNeMEARkPAhLHbJzpo"
"","ChIJEb2FL_fxMEARK6J4PNQOSDU","Shaurma 1 - Bilgəh","quick_bites","3.7","46","","Fast food restaurant","centre","Bilgəh Qəsəbəsi ev, Qələbə küçəsi, Baku 1094, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Shaurma%201%20-%20Bilg%C9%99h&query_place_id=ChIJEb2FL_fxMEARK6J4PNQOSDU"
"","ChIJ8XpvHlJ9MEARP4pbh_HBdlI","AA Lounge Karaoke KLUB","lounge_hookah","3","46","","Video karaoke","centre","68 Ağa Nemətulla, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=AA%20Lounge%20Karaoke%20KLUB&query_place_id=ChIJ8XpvHlJ9MEARP4pbh_HBdlI"
"","ChIJ53p4zBSOMEARj9sYGVzHqr0","RESTAURANT BAKI-PRAQA","restaurant","4.6","45","","Restaurant","Novxanı, Azerbaijan","GQFW+MQ7, Novxanı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=RESTAURANT%20BAKI-PRAQA&query_place_id=ChIJ53p4zBSOMEARj9sYGVzHqr0"
